,business_id,city,full_address,latitude,longitude,name,review_count,stars,state,type,Fast_Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian,Number_of_Checkins,Number_of_Tips,Number_of_Tip_Likes
44184,QG5f2El83lNQOSAGm0Kq1Q,Las Vegas,"4930 Blue Diamond Rd Southwest Las Vegas, NV 89139",36.0326258,-115.2087964,Walgreens,4,3.0,NV,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,3,0
44185,yLo-xfoB8b4T_RjjIV4P0g,Chandler,"3010 S Gilbert Rd Chandler, AZ 85286",33.2621762,-111.7904533,Circle K,13,3.0,AZ,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,3,0
44186,6mAwrhtRksb5jxsJURtmxA,Tempe,"21 E 6th St Ste 114 Tempe, AZ 85281",33.424159,-111.938545,The Center Bistro,22,3.5,AZ,business,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0
44187,dxY1gl4cO4-rEFATCkFUIw,Las Vegas,"Planet Hollywood Resort & Casino 3663 Las Vegas Blvd S The Strip Las Vegas, NV 89109",36.10982351,-115.1714324,PBR Rock Bar & Grill,528,3.0,NV,business,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,118,2
44188,e2CR9S5UMBBihNxs2YhlxQ,Las Vegas,"11700 W Charleston Blvd Ste 8150 Summerlin Las Vegas, NV 89135",36.1599932,-115.3500788,Paradise Nail Bar Salon,68,2.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,24,1
44189,I6crIRCZtR8uURZLxTHEZw,Charlotte,"9864 Rea Rd Ballantyne Charlotte, NC 28277",35.0361114,-80.8076238,TCBY,9,3.5,NC,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0
44190,GCty9fuEWrsl8o5xU7C38Q,Las Vegas,"2840 E Tropicana Ave Eastside Las Vegas, NV 89121",36.1002158,-115.1119711,Bentley's Coffee,13,4.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,0
44191,2x7IRhCWPLJOTcT2epKIGw,Henderson,"1300 W Sunset Rd Henderson, NV 89014",36.068241,-115.045078,Yogurt Rocks,5,2.5,NV,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0
44192,VuJbswefd2RR_ZaBsDtCAw,Henderson,"4161 Saint Rose Parkway Southeast Henderson, NV 89044",35.96725382,-115.1684767,Arco,18,3.5,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,16,0
44193,aAA0wD06kM2a5m1V873TPg,Maricopa,"Maricopa, AZ 85139",32.9867438,-112.1191757,JT's Key & Locks,4,5.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44194,UtEjf0xNOJoqyQst6EYUHA,Las Vegas,"4105 W Sahara Ave Westside Las Vegas, NV 89102",36.1441542,-115.196028,Thai Express @ Sahara,3,3.5,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0
44195,BPmeW2bZBY4aQbu_E4Co8w,Edinburgh,3 Lochrin Terrace Tollcross Edinburgh EH3 9QJ,55.94309585,-3.204059601,Indaba Restaurant,26,4.5,EDH,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0
44196,fnk0bElWcYi5e2qORibUCg,Pittsburgh,"1220 Settlers Ridge Center Dr Pittsburgh, PA 15205",40.4417703,-80.0870155,Allen's Spa,14,3.5,PA,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
44197,bIAyoeIMIPuLsEng6SRJgg,Las Vegas,"8033 N Durango Dr Centennial Las Vegas, NV 89131",36.3074953,-115.2791233,Taco Bell,12,3.0,NV,business,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,16,0
44198,BEu9X5GRYUbODU8TacR5CQ,Las Vegas,"6371 N Decatur Blvd Centennial Las Vegas, NV 89130",36.27333,-115.2098898,Starbucks,12,3.5,NV,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,11,0
44199,axGfIs1D9X487_-ZA_wcQw,Las Vegas,"7150 N. Durango Drive, #120 Centennial Las Vegas, NV 89149",36.2915193,-115.286492,Pizza Hut,23,2.5,NV,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0
44200,0sXYr-llEjeeyHH9dwDpjg,Las Vegas,"9090 Alta Dr Westside Las Vegas, NV 89145",36.1687144,-115.2912992,SC Prime Steakhouse,42,3.5,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,15,0
44201,pt1hHwfSoTJ4eo8atkDHzw,Edinburgh,135-137 Fountainbridge West End Edinburgh EH3 9QG,55.9434694,-3.2080517,Tesco Express,5,4.0,EDH,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0
44202,P9z62hMP-QAGQt406dylpA,Phoenix,"4001 E Bell Rd Ste 102 Phoenix, AZ 85032",33.640408,-111.995167,Two Hippies Beach House - Bell Road,12,3.5,AZ,business,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0
44203,bOnTi0BP8_y36XXHE9KdLw,Brentwood,"4140 Clairton Blvd Brentwood, PA 15227",40.3670101,-79.984126,E. M. Pizzeria,7,4.5,PA,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44204,52-1_DEzWzKcdee6UrOKgw,Las Vegas,"3663 S. Las Vegas Blvd Ste 454 The Strip Las Vegas, NV 89109",36.11804798,-115.1722959,Recycled Percussion,156,4.5,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,30,2
44205,tkZPTxe5g3q7v8twiNghng,Charlotte,"301 S McDowell St Ste 814 Uptown Charlotte, NC 28204",35.22727478,-80.8457879,Robert J Reeves,3,5.0,NC,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44206,vnffHkFJbmd-J3OaBbK2Eg,Tempe,"1706 E Warner Rd Ste 3 Tempe, AZ 85284",33.33461578,-111.9120598,Spitfire Grill & Tavern,27,3.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0
44207,7YNtHw_UAMWJc0amaLcbVQ,Las Vegas,"10300 W Charleston Blvd Ste 27 Summerlin Las Vegas, NV 89135",36.1605429,-115.320922,See's Candies,14,4.5,NV,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,1
44208,xQnSmONd0K5oqZ_05X0tng,Las Vegas,"6825 N Durango Dr Centennial Las Vegas, NV 89149",36.2842635,-115.2877129,Walgreens,22,2.5,NV,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,12,0
44209,43-ZFTDOv-Dja7ghu0iVuQ,Las Vegas,"Blue Diamond Crossing 4000 Blue Diamond Rd. Southwest Las Vegas, NV 89139",36.03849,-115.195052,Ross Dress for Less,28,3.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6,0
44210,2t92xUVgOqottfD2Ynr95w,Henderson,"2490 Paseo Verde Ste 100 Anthem Henderson, NV 89074",36.0199269,-115.0958011,Faces By Lorri,3,5.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44211,_gzo4jScQtavLCHzJo905Q,Charlotte,"115 E Carson Blvd South End Charlotte, NC 28202",35.2195,-80.8521952,Midnight Diner,307,3.5,NC,business,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,986,91,3
44212,GOgWkLoQDlXy8ygjt_lMcg,Maricopa,"48456 W Hwy 238 Maricopa, AZ 85139",33.0786759,-112.1042514,Ak-Chin Southern Dunes Golf Club,13,4.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0
44213,ky7ePezVf51m3c0B0MB1PQ,Tempe,"1628 E Southern Ave Ste 9209 Tempe, AZ 85282",33.3930127,-111.9127637,The Locke Shoppe Security Solutions,4,5.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44214,oiLrAcy2sXP0sLzQ3oB1ug,Edinburgh,3 Jeffrey Street Midlothian Old Town Edinburgh EH1 1DR,55.9508847,-3.1844013,Studio XIII Gallery Tattoo & Piercing,18,4.0,EDH,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
44215,xzN0ks-Mm34JovU1xkUWXw,Las Vegas,"3330 S Hualapai Way Ste 180 South Summerlin Las Vegas, NV 89117",36.1289377,-115.3145846,"Roy's Liquor, Wine & Cigars",27,4.5,NV,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,17,0
44216,E8qTgWBSel2Dg9gVKQViQw,Scottsdale,"9800 E. Indian Bend Rd. Scottsdale, AZ 85256",33.5402467,-111.869623,Degree 270,33,2.5,AZ,business,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,11,0
44217,uVDDDs8YkCO97fw10jkaXQ,Las Vegas,"3050 E Flamingo Rd Eastside Las Vegas, NV 89121",36.1160711,-115.108639,Vegas PBS Educational Technology Campus,3,4.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0
44218,QKHMRmAV7ytKCl17GLn14A,Tempe,"5225 S McClintock Dr Ste C Tempe, AZ 85283",33.376722,-111.909017,Hayden and Hayden Insurance Agency,3,2.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44219,QDIMVETcXgVYZ2xZHv-U_Q,Chandler,"2025 N Dobson Rd Chandler, AZ 85224",33.337009,-111.875775,Xe Do Arizona,3,1.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44220,le1IsRLrTq2Xo78RyFpsnw,Scottsdale,"15425 N Scottsdale Rd Scottsdale, AZ 85254",33.6263425,-111.9247272,Jimmy John's,62,3.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,19,0
44221,o1DK1oYiEGqZR-9Yr6ooYw,Scottsdale,"6501 E Greenway Pkwy Ste 103-538 Scottsdale, AZ 85254",33.4941704,-111.9260519,Desert Wolf Tours,13,5.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
44222,NSJUOhWxe7ASwxBboiukMg,Saint-Laurent,"3500 Cote Vertu Suite 140 Saint-Laurent Saint-Laurent, QC H4R 2X7",45.4938787,-73.7050947,Putting Edge Spheretech,4,4.5,QC,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
44223,jHvJUb_fmE9KSIjCmbrRJQ,Pittsburgh,"418 Semple St Oakland Pittsburgh, PA 15213",40.436508,-79.954613,Uncle Jimmy's,3,4.5,PA,business,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
44224,hKp_UwJWALf75ld9RUsziQ,Mesa,"1342 E Main St Mesa, AZ 85203",33.415382,-111.8019971,Food City,3,3.0,AZ,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0
44225,6dqDSEMDqTA-wNOdWtshUQ,Scottsdale,"7001 N Scottsdale Rd Ste 175 Scottsdale, AZ 85253",33.539242,-111.924382,21 Cakes,101,4.0,AZ,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,13,0
44226,3b97WGfUe9KX1697B0JKbQ,Tempe,"3401 S McClintock Dr Tempe, AZ 85282",33.3918579,-111.9091151,Mandalay Noodle World Restaurant,15,3.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,7,0
44227,x8LO0LyqiCJADRJiNDjgjA,Phoenix,"13203 S 48th St Phoenix, AZ 85044",33.326652,-111.980082,Arizona Family Hypnosis,3,3.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44228,Kas7T--H7nt5Z5D0gXJZLg,Scottsdale,"9201 E Mountain View Rd Ste 125 Scottsdale, AZ 85258",33.5751757,-111.8809934,Q Vision,5,5.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44229,n0PjcC_7xIpBaEkNXs4nUA,Brossard,"1875 Avenue Panama Unit 3B Brossard, QC J4W 2S8",45.4678556,-73.4703972,BTea Lounge,6,4.5,QC,business,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
44230,mCnX9MNyBXtI3g0pwwMUkw,Pineville,"212 N Polk Street Pineville, NC 28134",35.087317,-80.886317,ZYGMA European Groceries & Deli,8,4.5,NC,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
44231,TRjgl7idZotgM2qic1uKiQ,Las Vegas,"7155 Grand Montecito Pkwy Centennial Las Vegas, NV 89149",36.2914747,-115.2845673,Dunkin Donuts,8,3.0,NV,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,0
44232,5LzNa9rSVcALuVnaz67wwQ,Cave Creek,"6414 E Calle de Las Estrellas Cave Creek, AZ 85331",33.7756423,-111.9422971,My Petting Zoo LLC,4,3.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
44233,iuNFLECW_VOhobM8QO9UCQ,Scottsdale,"7525 E Camelback Rd Ste 201 Scottsdale, AZ 85251",33.5024593,-111.9192218,Boudoir Bliss,3,5.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44234,3o54cyB3_rlcI1_7DaHFVA,North Las Vegas,"5725 Losee Rd North Las Vegas, NV 89031",36.2603405,-115.1171278,Alfonso's Mexican Food,4,2.5,NV,business,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
44235,i5cwYJR3IEaUgwg2xRcClQ,Goodyear,"15277 W Mcdowell Rd Goodyear, AZ 85338",33.4644049,-112.3877421,Sport Chalet,8,3.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0
44236,v6fR6_C5AFqz5TdCgrVrNQ,Phoenix,"1850 N 95th Ave Ste 194 Phoenix, AZ 85037",33.4675673,-112.2648695,ADT Security Services,4,1.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44237,zzhykRiQh2FyrYEPMfBw0A,Scottsdale,"7118 E 5th Ave Scottsdale, AZ 85251",33.4984308,-111.927762,Zoolikins,28,4.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0
44238,nM5YtnUtmtb3MF2nR3bl5A,Tempe,"1826 N Scottsdale Rd Tempe, AZ 85281",33.4497074,-111.9269618,Spacoli's Pizza and Wings,29,3.5,AZ,business,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0
44239,nygWYPw_ZbIXjC8etqwiTg,Glendale,"5902 W Gardenia Ave Glendale, AZ 85301",33.545184,-112.186551,"Air Quality Specialists, Inc",4,4.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44240,lrMp1FKOFvkN3fzkuQ2cCA,Charlotte,"1225 S Church St South End Charlotte, NC 28203",35.220211,-80.855785,1225 South Church Apartments,6,1.0,NC,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
44241,MRpCsr5zs9tJJXIIF6hj6g,Las Vegas,"Rio All Suite Hotel and Casino 3700 W Flamingo Rd Las Vegas, NV 89103",36.115372,-115.187237,Pure Aloha Festival,34,4.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,36,1
44242,uWi5BS341-mzucsP0QCISg,Tempe,"3011 S 52nd St Suite 115 Tempe, AZ 85282",33.3951106,-111.9700701,"ADT Security Services, Inc.",12,1.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44243,fTSTUbpUaULQuHfLgR0z8A,Chandler,"Chandler, AZ 85286",33.2664407,-111.8210866,ServiceMaster Cleaning Solutions,6,4.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44244,9T-wHfXMTJLyXsYxF3TbJw,Phoenix,"4205 W Anthem Way Ste 108 Phoenix, AZ 85086",33.870558,-112.1504116,Michael Alexander Salon,12,4.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
44245,#NAME?,Henderson,"1500 N Green Valley Pkwy Henderson, NV 89074",36.0294181,-115.0858742,Josie's Frozen Yogurt,18,2.5,NV,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,2
44246,-92fePI5W6MwOaxMxphFjA,Glendale,"Arrowhead Mall 7700 W Arrowhead Towne Center Rd Glendale, AZ 85308",33.664516,-112.2026347,My Big Fat Greek Express,11,4.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,9,0
44247,7LGjM8HKJTwqfYU3C7N_0w,Phoenix,"Pointe Hilton Squaw Peak Resort 7677 N 16th St Phoenix, AZ 85020",33.5478106,-112.0467571,Rico's American Grill,95,3.0,AZ,business,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,22,0
44248,IoaJYV0jfUBTtSjNXQRayA,Las Vegas,"9691 Trailwood Dr Ste 101 Summerlin Las Vegas, NV 89134",36.1909859,-115.3073243,Chique,4,4.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
44249,6j-8gNlfbTaUuWKf2APjjg,San Tan Valley,"San Tan Valley, AZ 85143",33.17078091,-111.5717499,Aussie Pet Mobile,13,4.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44250,60uPTxKX-AYCDRodPex3cA,Gilbert,"86 W Juniper Ave Gilbert, AZ 85234",33.360087,-111.791687,Emergency Animal Clinic,51,3.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0
44251,UZmxMdAa-_Zy07TmVp_iQA,Las Vegas,"6040 S Rainbow Blvd Ste B2 Spring Valley Las Vegas, NV 89118",36.0790019,-115.2421993,Bella Smiles,34,5.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,0
44252,a5brzp7Xud0K0ezEdKn9fA,Peoria,"8085 W Bell Rd Ste 103 Peoria, AZ 85382",33.63807251,-112.2312665,Every Kid's Dentist & Orthodontics,3,4.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44253,6-Fi2Mow6VY7DDhYq7Vhcg,Phoenix,"21001 N Tatum Blvd Ste 80-1700 Phoenix, AZ 85050",33.6752372,-111.9756194,Every Kid's Dentist & Orthodontics,8,5.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
44254,WhsjhETrYAGK7kZa0NQa7w,Henderson,"673 Mall Ring Cir Henderson, NV 89014",36.0651562,-115.0450513,Schlotzky's,27,3.5,NV,business,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,13,0
44255,#NAME?,Phoenix,"15820 N 35th Ave Ste 18 Phoenix, AZ 85053",33.6298085,-112.1339176,Napoleon Bakery,80,4.5,AZ,business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,32,0
44256,PaW3T9Cay8oK00OMATnpGw,Glendale,"5340 W Glendale Ave Glendale, AZ 85301",33.539156,-112.174319,99 Cents Only Store,5,3.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0
44257,J5LLvLLSxLKq1mO9O-VDNw,Scottsdale,"8912 E Pinnacle Peak Rd. Scottsdale, AZ 85255",33.698837,-111.888302,24/7 Lock Pro,3,1.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44258,ocZ11f_mu6QH2_cPW2Zfuw,Las Vegas,"6770 N Durango Dr Ste 140 Centennial Las Vegas, NV 89149",36.2838114,-115.2872836,Einstein Bros Bagels,61,3.5,NV,business,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,29,0
44259,d_qYu8tavFk8_-_Y5XcJYQ,Kitchener,"151 King Street W Kitchener, ON N2G 1A7",43.4508297,-80.4918441,Pho DNK Vietnamese Restaurant,6,3.5,ON,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
44260,hdeY9U2l9y-Anz8nQ12X2g,Las Vegas,"2901 Las Vegas Blvd S The Strip Las Vegas, NV 89109",36.1356507,-115.1624488,DAO - The Asian Celebration,4,3.5,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44261,HRfH9_Yr8LFh-lYw5qfy2A,Fort Mill,"2435 Hwy 160 W Fort Mill, SC 29708",35.0463497,-80.9914113,Peking Tokyo,64,4.0,SC,business,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,112,10,0
44262,vM5xsbTlWTEhc4rkFJw9LQ,Phoenix,"1118 W Hatcher Rd Phoenix, AZ 85021",33.57175,-112.087812,Mr. Mechanic,4,4.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44263,ve1yV77G1yCeVicz5I0ZfQ,Charlotte,"127 N Tryon St Fourth Ward Charlotte, NC 28202",35.22804483,-80.84213242,Qdoba Mexican Grill,15,3.0,NC,business,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,10,0
44264,T870Xz8KE_-KFF46KezDvQ,Charlotte,"230 E WT Harris Blvd University City Charlotte, NC 28262",35.303872,-80.749548,IHOP,33,2.5,NC,business,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,11,0
44265,QOBM0T38LRH62fxb3FMk1g,Las Vegas,"3231 N Decatur Blvd Ste 110 Northwest Las Vegas, NV 89130",36.21770003,-115.2083245,LV Audio & Customs,42,4.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0
44266,eBQrIdRwViANasbXujXirQ,Charlotte,"6401 Morrison Blvd Ste 13-A South Park Charlotte, NC 28211",35.156338,-80.831878,ivy & leo,3,4.0,NC,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
44267,S3ccQHpkBQTBBfRB-Q4adg,Scottsdale,"14900 N Pima Rd Ste 103 Scottsdale, AZ 85260",33.6207496,-111.8918187,Jimmy John's,51,3.0,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,15,1
44268,PedHpq5LqxcMpiIag_3rpA,Scottsdale,"2730 Agua Fria Fwy Ste 100 Scottsdale, AZ 85258",33.4941704,-111.9260519,WJ Bradley Mortgage,3,2.5,AZ,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44269,T_g0DknIZKHsVTH8Nqc5qQ,Harrisburg,"4475 Hwy 49 S Ste 230 Harrisburg, NC 28075",35.3219923,-80.6509039,Second Look Books,7,5.0,NC,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
44270,6cmr2mhUNPYMiqMzd7yPGQ,Las Vegas,"Cheyenne Ave and Buffalo Dr Summerlin Las Vegas, NV 89128",36.2181774,-115.2605285,Aloha Shores Park,4,3.0,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
44271,TJvu0ZlWxm-0BrcGK8Pu7A,Las Vegas,"W Cheyenne Ave and Ronemus Dr Northwest Las Vegas, NV 89128",36.218159,-115.2580821,Doc Romeo Park,3,2.5,NV,business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0
